Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Price range
SM Gopal Ice Cream & Cakes,New Delhi,"8, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola",77.29685,28.5412728,"Ice Cream, Desserts",1
Bangla Sweet Corner,New Delhi,"32 & 32/A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.220711,28.582058,"Chinese, North Indian, Mithai, Street Food",1
Chinois,New Delhi,"27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,77.22361319,28.58455646,Asian,3
Dawat,New Delhi,"70, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2205314,28.5838333,"North Indian, Chinese, Mughlai",1
Establishment Ristorante,New Delhi,"96, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,0,0,Bakery,1
Ganesha Sweets & Restaurant,New Delhi,"19, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2264595,28.5863699,"North Indian, Mithai, Street Food",2
Gopala,New Delhi,"8, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2263697,28.5867198,"Mithai, Street Food",1
Green Chick Chop,New Delhi,"56, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2206212,28.5829457,"Raw Meats, North Indian, Fast Food",1
Hot Chimney,New Delhi,"68-69, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2205314,28.5837437,"North Indian, Chinese, Mughlai",2
Icon,New Delhi,"27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2237649,28.5845896,"Chinese, North Indian",3
Juneja's Eating Plaza,New Delhi,"74, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.226729,28.5845134,"North Indian, Mughlai, Chinese, Fast Food",2
Lodhi Knights,New Delhi,"Shop 14, Tejdar Babbar Market, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2202427,28.5853283,Fast Food,1
Ram Singh's Bhoj,New Delhi,"66 A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2205314,28.5834749,"Mithai, Street Food",1
Republic of Chicken,New Delhi,"96, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2268188,28.5836257,"Raw Meats, Fast Food",1
Slice of Italy,New Delhi,"Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2269022,28.5823705,"Italian, Pizza, Bakery",2
Subway,New Delhi,"107, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.226729,28.583169,"American, Fast Food, Salad, Healthy Food",2
The Altitude Cafe and Deli,New Delhi,"116, Meher Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.1683836,28.5953744,Cafe,2
Tokyo Mon Amour,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,0,0,"Japanese, French",4
Bhane,New Delhi,"135/136, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.22693745,28.58222618,Ice Cream,1
Celeste,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2264595,28.5852944,"Cafe, Desserts, Bakery",2
Chidambaram's New Madras Hotel,New Delhi,"7, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2208457,28.5807713,"South Indian, Fast Food",1
CJ's Fresh,New Delhi,"39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi",Lodhi Colony,77.2265194,28.5857905,"American, Italian, Bakery, Deli, Burger, Sandwich, Pizza",3
Elma's Brasserie,New Delhi,"73, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.226711,28.5844597,"American, Continental, Italian, Bakery",4
Kunafa,New Delhi,"70, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.22656094,28.58456559,"Desserts, Middle Eastern, Turkish",1
Lahori Gate,New Delhi,"97, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2269086,28.5836343,"Mughlai, North Indian",3
M I Food Center,New Delhi,"43, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2264595,28.5855632,"North Indian, Mughlai, Chinese",2
Sugar Blossoms,New Delhi,"132 Meharchand Market, Lodhi Road, Lodhi Colony, New Delhi",Lodhi Colony,77.226937,28.5821,"Desserts, Bakery",1
Eywa by Saby @ Celeste,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,0,0,Cafe,3
Cafe Coffee Day,New Delhi,"Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2265367,28.5849428,Cafe,1
Guppy,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,77.2239062,28.584686,"Japanese, Sushi",4
Ping's CafÌ© Orient,New Delhi,"13, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,77.223226,28.5837316,Asian,4
The All American Diner,New Delhi,"India Habitat Centre, Lodhi Colony, New Delhi",Lodhi Colony,77.2258757,28.5887789,"American, Fast Food",3
Armaan's Restaurant,New Delhi,"Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi",Lodhi Road,77.23113,28.5890553,"North Indian, South Indian, Chinese",2
Garden Chef,New Delhi,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",Lodhi Road,77.2194086,28.5897758,Chinese,1
Golooji's Chat Waat,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,77.225607,28.58997,Street Food,1
Oriental Lee,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,77.225607,28.58997,"Chinese, Thai",2
Peshawari Restaurant,New Delhi,"17, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,77.2209805,28.5811874,"North Indian, Chinese",2
Tikka Town,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,77.22557187,28.59026109,North Indian,2
Titu Restaurant,New Delhi,"5, Mini Market 2, CGO Complex, Lodhi Road, New Delhi",Lodhi Road,77.23113,28.5891449,North Indian,1
Vijay Dhaba,New Delhi,"H 71, Karbla Jor Bagh Lane, Lodhi Road, New Delhi",Lodhi Road,77.21767209,28.58415194,North Indian,1
Wild Willy,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,77.225607,28.58997,"Pizza, Fast Food",2
Diva Spiced,New Delhi,"79 & 80, Meharchand Market, Lodhi Road, New Delhi",Lodhi Road,77.2264595,28.5842189,"Asian, Chinese",4
Granma's Homemade,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,77.225607,28.58997,"Bakery, Desserts, Fast Food",1
Karim's,New Delhi,"87 & 88, Indian Islamic Cultural Centre, Lodhi Road, New Delhi",Lodhi Road,77.2222225,28.5910546,"North Indian, Mughlai",3
Sab Ki Khatir,New Delhi,"Ispat Bhawan, Near Petrol Pump, MCD Stall, Lodhi Road, New Delhi",Lodhi Road,77.2357472,28.5922808,Mughlai,1
Golden Bakery,New Delhi,"Shop 100, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,77.2203517,28.5851606,Bakery,1
Krishan Sweets,New Delhi,"67, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,77.22048056,28.5836,Mithai,1
Rai Ji Caterers,New Delhi,"6, Shop Mini Market, Lodhi Road Complex, Lodhi Road, New Delhi",Lodhi Road,77.2284355,28.5823457,North Indian,1
Szoun Chinese Food,New Delhi,"E-89, BK Dutt Colony, Karbala Market, Lodhi Road, New Delhi",Lodhi Road,77.2161735,28.5823408,Chinese,1
Yummy Mummy @ Delhi,New Delhi,"B-126, BK Dutt Colony, Lodhi Road, New Delhi",Lodhi Road,77.21643761,28.58161703,"Bengali, North Indian",1
Lodi - The Garden Restaurant,New Delhi,"Opposite Mausam Bhawan, Near Gate 1, Lodhi Road, New Delhi",Lodhi Road,77.2210583,28.5904431,"European, Lebanese, Mediterranean",4
Aggarwal Sweets & Restaurant,New Delhi,"NH 8, Near Radission Hotel, Mahipalpur, New Delhi",Mahipalpur,77.1231232,28.5454809,"North Indian, Mithai, South Indian, Street Food, Fast Food",1
Ashirwad Dhaba,New Delhi,"3, M.R. Complex, NH 8, Near Rangpuri Bus Stand, Mahipalpur, New Delhi",Mahipalpur,77.1183586,28.5422454,North Indian,1
Barichi Restaurant,New Delhi,"A 29/3, NH 8, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,77.1277978,28.549335,"North Indian, South Indian, Chinese",3
Bikaner Sweets,New Delhi,"104/2, Near Rangpuri Bus Stand, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1184863,28.542164,Mithai,1
Bikaner,New Delhi,"L-10, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,77.1249212,28.54646,"Mithai, North Indian, South Indian, Chinese, Street Food",2
Chatori Zubaan 2,New Delhi,"Near Nike Showroom, Rangpuri, NH-8, Mahipalpur, New Delhi",Mahipalpur,77.1166056,28.5385371,"North Indian, Chinese",2
Chinese Mania,New Delhi,"Shop 2, J.D Complex, 11, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,77.1228985,28.5429052,Chinese,1
Da Pizza Corner,New Delhi,"42, Near Sub Station, Mahipalpur, New Delhi",Mahipalpur,77.1281574,28.5452469,"Fast Food, Pizza",2
Dhaba Cash 'N' Carry Kitchen,New Delhi,"Badam Singh Market, NH 8, Rangpuri Extention, Mahipalpur, New Delhi",Mahipalpur,77.1180889,28.5415025,North Indian,2
Dom Dang Kins Restaurant,New Delhi,"Shop 4, L 96, Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,77.1243021,28.5434991,Chinese,1
First Choice,New Delhi,"77, Main Vasant Kunj Road, Near IDBI Bank, Mahipalpur, New Delhi",Mahipalpur,77.1285132,28.5437505,"North Indian, Chinese, Fast Food",2
Hungry Hut,New Delhi,"Main Vasant Kunj Road, Opposite OBC Bank, Mahipalpur, New Delhi",Mahipalpur,77.1291911,28.5420749,"North Indian, Chinese, Mughlai",2
Le Seasons Restaurant,New Delhi,"A-1A, NH 8, Mahipalpur Extention, Mahipalpur, New Delhi",Mahipalpur,77.1252807,28.5473907,"North Indian, Chinese",2
Moti Mahal Delux,New Delhi,"La-Sapphire Hotel, A-23, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1252807,28.5472115,"North Indian, Mughlai, Chinese",2
Popsy's,New Delhi,"Shop 1 & 2, K Block, Mahipalpur Extension, Near Labor Chowk, Mahipalpur, New Delhi",Mahipalpur,77.1240222,28.5433267,"North Indian, South Indian, Continental, Fast Food",2
Prabhu,New Delhi,"Opposite Vishal Mega Mart, Mahipalpur, New Delhi",Mahipalpur,77.1245783,28.5470031,"Fast Food, North Indian, Bakery",2
Saptagiri,New Delhi,"L73/L322, NH8, Near IGI Airport, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,77.1229435,28.5455533,"North Indian, Mughlai, Chinese, Continental, Fast Food",2
Spice Hut,New Delhi,"L 380, Near Allahabad Bank & Red Light Chowk, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1237408,28.5462109,"North Indian, Fast Food, Biryani",2
Taste of Vishal,New Delhi,"Hotel Vishal Residency, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,77.1187632,28.5426875,"North Indian, Chinese",2
The Tandoori Night,New Delhi,"A-79, Chandgi Ram Building, Vasant Kunj Road, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1249212,28.5467289,"Biryani, Chinese, North Indian",1
Traffic Jaam,New Delhi,"A-63, Street 1, Mahipalpur, New Delhi",Mahipalpur,77.1267191,28.5468118,"North Indian, Chinese",2
Tripti,New Delhi,"A-67/1, NH 8 Extention, Mahipalpur, New Delhi",Mahipalpur,77.127618,28.5492281,"North Indian, Chinese, Mughlai, South Indian",3
Uttaranchal Dhaba & Restaurant,New Delhi,"78, Main Mehrauli Road, Mahipalpur, New Delhi",Mahipalpur,77.1285619,28.5437174,North Indian,1
Wah Ji Wah,New Delhi,"A-79, Main Red Light Chowk, Opposite Vishal Mega Mart, Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,77.1247414,28.5467116,"North Indian, Chinese",1
Resto 37,New Delhi,"Hotel Delhi 37, A-78, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1286068,28.5500399,"North Indian, Chinese, Continental, Fast Food",2
Aakash Sweets & Caterers,New Delhi,"L 96, Old Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,77.1242919,28.5434422,"Mithai, Street Food",1
Aapka Mangal Restaurant,New Delhi,"L-192, Gali 7, Near Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,77.1238424,28.5446537,North Indian,2
Al-Karim,New Delhi,"L-1, Mahipalpur, New Delhi",Mahipalpur,77.1254605,28.5459741,North Indian,1
Apna Dhaba,New Delhi,"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",Mahipalpur,77.0996976,28.5232706,North Indian,1
Burger Wala,New Delhi,"K-26-C, Main Road, Mahipalpur, New Delhi",Mahipalpur,77.128427,28.5441077,"Burger, Fast Food",1
Cafe Highway,New Delhi,"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",Mahipalpur,77.1077373,28.5332421,"Fast Food, Chinese",1
Cake Point,New Delhi,"Opposite NSG Camp, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,77.1333427,28.5489147,"Bakery, Desserts",2
Chatori Zubaan Chur Chur Naan,New Delhi,"NH8, Opposite IGI Airport, Mahipalpur, New Delhi",Mahipalpur,77.1167352,28.5386133,North Indian,1
Coffee Shop,New Delhi,"Dee Marks Hotel & Resort, Adjoining Shiv Murti, NH 8, Mahipalpur, New Delhi",Mahipalpur,77.1137736,28.5354421,"Cafe, North Indian, Continental",3
Colonel's Kebabs & Curries,New Delhi,"21, Milestone Hotel and Resort, N.H 8, Near Shiv Murti, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,0,0,"North Indian, Chinese, Mughlai",2
Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,New Delhi,"Shop 1, Badam Singh Market, Rangpuri Bus Stop, Mahipalpur, New Delhi",Mahipalpur,77.1181406,28.5415117,North Indian,1
Dolphin - The Food Cafe,New Delhi,"Labour Chouk Mahipalpur, Mahipalpur, New Delhi",Mahipalpur,77.1241504,28.5434269,"North Indian, Mughlai, Chinese",1
First Treat Bakers,New Delhi,"K 98, Mahipalpur, New Delhi",Mahipalpur,77.1267191,28.5443024,Bakery,1
Flavours Of Delhi,New Delhi,"A-25, KH 393, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,77.1250299,28.5472207,"North Indian, Chinese, Fast Food",2
Foresto Lawn & Restaurant,New Delhi,"Plot 802/2, Block K, Main Vasant Kunj Road, Near Mata Chowk & Prem Maruti, Mahipalpur, New Delhi",Mahipalpur,77.1293063,28.541621,"North Indian, Mughlai, Chinese",2
Jain Sweets & Bakers,New Delhi,"A Block, Near Main Red Light Chowk, Opposite Vishal Mega Mart, Mahipalpur, New Delhi",Mahipalpur,77.1247414,28.5469805,"North Indian, Mithai",1
JD's Restaurant,New Delhi,"A 50/2, Lane 1, Near Manoj Telecom, Mahipalpur, New Delhi",Mahipalpur,77.1281314,28.5470234,"North Indian, Chinese",1
Just Vada Pav,New Delhi,"KH 406, NH  8, Delhi - Gurgaon Road, Rangpuri, Near Shiv Murti, Mahipalpur, New Delhi",Mahipalpur,0,0,Street Food,1
Kaka De Dhaba,New Delhi,"Badam Singh Market, Mahipalpur, New Delhi",Mahipalpur,77.1228536,28.5454551,North Indian,1
